category,feed_tag,is_watch,link,published_iso,score,source,summary,title,uid,watch_hits
preprints,arxiv-qbio,False,https://arxiv.org/abs/2603.11872,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2603.11872v2 Announce Type: replace Abstract: Translating single-cell RNA sequencing (scRNA-seq) data into mechanistic biological hypotheses remains a critical bottleneck, as agentic AI systems lack direct access to transcriptomic representations while expression foundation models remain opaque to natural language. Here we introduce ELISA (Embedding-Linked Interactive Single-cell Agent), an interpretable framework that unifies scGPT expression embeddings with BioBERT-based semantic retrieval and LLM-mediated interpretation for interactive single-cell discovery. An automatic query classifier routes inputs to gene marker scoring, semantic matching, or reciprocal rank fusion pipelines depending on whether the query is a gene signature, natural language concept, or mixture of both. Integrated analytical modules perform pathway activity scoringacross 60+ gene sets, ligand--receptor interaction prediction using 280+ curated pairs, condition-aware comparative analysis, and cell-type proportion estimation all operating directly on embedded data without access to the original count matrix. Benchmarked across six diverse scRNA-seq datasets spanning inflammatory lung disease, pediatric ",ELISA: An Interpretable Hybrid Generative AI Agent for Expression-Grounded Discovery in Single-Cell Genomics,oai:arXiv.org:2603.11872v2,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2603.12253,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2603.12253v2 Announce Type: replace Abstract: Absolute Binding Free Energy (ABFE) methods are among the most accurate computational techniques for predicting protein-ligand binding affinities, but their utility is limited by the need for many simulations of alchemically modified intermediate states. We propose Direct Binding Free Energy (DBFE), an end-state ABFE method in implicit solvent that requires no alchemical intermediates. DBFE outperforms OBC2 double decoupling on a host-guest benchmark and performs comparably to OBC2 MM/GBSA on a protein-ligand benchmark. Since receptor and ligand simulations can be precomputed and amortized across compounds, DBFE requires only one complex simulation per ligand compared to the many lambda windows needed for double decoupling, making it a promising candidate for virtual screening workflows. We publicly release the code for this method at https://github.com/molecularmodelinglab/dbfe.",Binding Free Energies without Alchemy,oai:arXiv.org:2603.12253v2,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2603.12662,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2603.12662v3 Announce Type: replace Abstract: Objectively verifying the generative mechanism of consciousness is extremely difficult because of its subjective nature. As long as theories of consciousness focus solely on its generative mechanism, developing a theory remains challenging. We believe that broadening the theoretical scope and enhancing theoretical unification are necessary to establish a theory of consciousness. This study proposes seven questions that theories of consciousness should address: phenomena, self, causation, state, function, contents, and universality. The questions were designed to examine the functional aspects of consciousness and its applicability to system design. Next, we will examine how our proposed Dual-Laws Model (DLM) can address these questions. Based on our theory, we anticipate two unique features of a conscious system: autonomy in constructing its own goals and cognitive decoupling from external stimuli. We contend that systems with these capabilities differ fundamentally from machines that merely follow human instructions. This makes a design theory that enables high moral behavior indispensable.",Dual-Laws Model for a theory of artificial consciousness,oai:arXiv.org:2603.12662v3,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2603.15217,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2603.15217v2 Announce Type: replace Abstract: Mathematical models of biological populations commonly use discrete structure classes to capture trait variation among individuals (e.g. age, size, phenotype, intracellular state). Upscaling these discrete models into continuum descriptions can improve analytical tractability and scalability of numerical solutions. Common upscaling approaches based solely on Taylor expansions may, however, introduce ambiguities in truncation order, uniform validity and boundary conditions. To address this, here we introduce a discrete multiscale framework to systematically derive continuum approximations of structured population models. Using the method of multiple scales and matched asymptotic expansions applied to discrete systems, we identify regions of structure space for which a continuum representation is appropriate and derive the corresponding partial differential equations. The leading-order dynamics are given by a nonlinear advection equation in the bulk domain and advection-diffusion processes in small inner layers about the leading wavefronts and stagnation point. We further derive discrete boundary layer descriptions for regions where",A multiscale discrete-to-continuum framework for structured population models,oai:arXiv.org:2603.15217v2,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2405.08979,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2405.08979v4 Announce Type: replace-cross Abstract: For translational impact, both accurate drug response prediction and biological plausibility of predictive features are needed. We present drGT, a heterogeneous graph deep learning model over drugs, genes, and cell lines that couples prediction with mechanism-oriented interpretability via attention coefficients (ACs). We assess both predictive generalization (random, unseen-drug, unseen-cell, and zero-shot splits) and biological plausibility (use of text-mined PubMed gene-drug co-mentions and comparison to a structure-based DTI predictor) on GDSC, NCI60, and CTRP datasets. Across benchmarks, drGT consistently delivers top regression performance while maintaining competitive classification accuracy for drug sensitivity. Under random 5-fold cross-validation, drGT attains an AUROC of up to 0.945 (3rd overall) and an $R^2$ up to 0.690, outperforming all baselines on regression. In leave-one-out tests for unseen cell lines and drugs, drGT achieves AUROCs of 0.706 and 0.844, and $R^2$ values of 0.692 and 0.022, the only model yielding positive $R^2$ for unseen drugs. In zero-shot prediction, drGT achieves an AUROC of 0.786 and a r",drGT: Attention-Guided Gene Assessment of Drug Response Utilizing a Drug-Cell-Gene Heterogeneous Network,oai:arXiv.org:2405.08979v4,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2407.19892,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2407.19892v2 Announce Type: replace-cross Abstract: Motivation: Networks underlie the generation and interpretation of many biological datasets: gene networks shed light on the regulatory structure of the genome, and cell networks can capture structure of the tumor micro-environment. However, most methods that learn such networks make the faulty 'independence assumption'; to learn the gene network, they assume that no cell network exists. 'Multi-axis' methods, which do not make this assumption, fail to scale beyond a few thousand cells or genes. This limits their applicability to only the smallest datasets. Results: We develop a multi-axis method capable of processing million-cell datasets within minutes. This was previously impossible, and unlocks the use of such methods on modern scRNA-seq datasets, as well as more complex datasets. We show that our method yields novel biological insights from real single-cell data, and compares favorably to the existing hdWGCNA methodology. In particular, it identifies long non-coding RNA genes that potentially have a regulatory or functional role in neuronal development. Availability and implementation: Our methodology is available as a P",Making Multi-Axis Gaussian Graphical Models Scalable to Millions of Cells,oai:arXiv.org:2407.19892v2,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2504.13727,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2504.13727v5 Announce Type: replace-cross Abstract: Many networks in nature and applications have an approximate low-rank structure in the sense that their connectivity structure is dominated by a few dimensions. It is natural to expect that dynamics on such networks would also be low-dimensional. Indeed, theoretical results show that low-rank networks produce low-dimensional dynamics whenever the network is isolated from external perturbations or input. However, networks in nature are rarely isolated. Here, we study the dimensionality of dynamics in recurrent networks with low-dimensional structure driven by high-dimensional inputs or perturbations. We find that dynamics in such networks can be high- or low-dimensional and we derive mathematical conditions on the network structure under which dynamics are high-dimensional. In many low-rank networks, dynamics are suppressed in directions aligned with the network's low-rank structure, a phenomenon we term ``low-rank suppression.'' We show that several low-rank network structures arising in nature satisfy the conditions for generating high-dimensional dynamics and low-rank suppression. Our results clarify important, but counter",High-dimensional dynamics in low-dimensional networks,oai:arXiv.org:2504.13727v5,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2505.21777,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2505.21777v3 Announce Type: replace-cross Abstract: Dense Associative Memories (DenseAMs) are generalizations of Hopfield networks, which have superior information storage capacity and can store training data points (memories) at local minima of the energy landscape. When the amount of training data exceeds the critical memory storage capacity of these models, new local minima, which are different from the training data, emerge. In Associative Memory these emergent local minima are called $\textit{spurious}\; \textit{states}$, which hinder memory retrieval. In this work, we examine diffusion models (DMs) through the DenseAM lens, viewing their generative process as an attempt of a memory retrieval. In the small data regimes, DMs create distinct attractors for each training sample, akin to DenseAMs below the critical memory storage. As the training data size increases, they transition from memorization to generalization. We identify a critical intermediate phase, predicted by DenseAM theory -- the spurious states. In generative modeling, these states are no longer negative artifacts but rather are the first signs of generative capabilities. We characterize the basins of attrac",Memorization to Generalization: Emergence of Diffusion Models from Associative Memory,oai:arXiv.org:2505.21777v3,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2509.25386,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2509.25386v2 Announce Type: replace-cross Abstract: In network-based SIS models of infectious disease transmission, infection can only occur between directly connected individuals. This constraint naturally gives rise to spatial correlations between the states of neighboring nodes, as the infection status of connected individuals becomes interdependent. Although mean-field approximations and the standard pairwise model are commonly used to simplify disease forecasting on networks, they inadequately capture spatial correlations; mean-field frameworks assume that populations are well-mixed, while the pairwise model neglects correlations beyond nearest-neighbor connections, which leads to inaccurate predictions of infection numbers over time. As such, the development of approximations that account for higher order spatially correlated infections is of great interest, as they offer a compromise between accurate disease forecasting and analytic tractability. Here, we use existing corrections to mean-field theory on the regular lattice to construct a more general framework for equivalent corrections on random regular graph topologies. We derive and simulate a hierarchical system of",Spatial correlations in SIS processes on random regular graphs,oai:arXiv.org:2509.25386v2,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2603.14691,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2603.14691v2 Announce Type: replace-cross Abstract: The branching geometry of biological transport networks is characterized by a diameter scaling exponent $\alpha$. Two structural attractors compete: impedance matching ($\alpha \sim 2$) for pulsatile flow and viscous-metabolic minimization ($\alpha = 3$) for steady flow. Neither predicts the empirically observed $\alpha_{\mathrm{exp}} = 2.70 \pm 0.20$ in mammalian arterial trees. Incorporating sub-linear vessel-wall scaling $h(r) \propto r^p$ ($p = 0.77$) into a three-term metabolic cost rigorously breaks Murray's cubic law -- via Cauchy's functional equation -- bounding the static optimum to $\alpha_t \in [2.90, 2.94]$. We formulate a unified network-level Lagrangian balancing wave-reflection penalties against transport-metabolic costs. Because the operational duty cycle $\eta$ is uncertain over developmental timescales, we cast the optimization as a zero-sum game between network architecture and environment. Von Neumann's minimax theorem -- proved constructively via strict monotonicity of the cost curves -- yields a unique saddle point $(\alpha^*, \eta^*)$ satisfying an exact equal-cost condition. We further prove $N = 2$ ","A Unified Variational Principle for Branching Transport Networks: Wave Impedance, Viscous Flow, and Tissue Metabolism",oai:arXiv.org:2603.14691v2,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2603.15080,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2603.15080v2 Announce Type: replace-cross Abstract: Biomedical knowledge is fragmented across siloed databases -- Reactome for pathways, STRING for protein interactions, ClinicalTrials.gov for study registries, DrugBank for drug vocabularies, DGIdb for drug-gene interactions, SIDER for side effects. We present three open-source biomedical knowledge graphs -- Pathways KG (118,686 nodes, 834,785 edges from 5 sources), Clinical Trials KG (7,774,446 nodes, 26,973,997 edges from 5 sources), and Drug Interactions KG (32,726 nodes, 191,970 edges from 3 sources) -- built on Samyama, a high-performance graph database written in Rust. Our contributions are threefold. First, we describe a reproducible ETL pattern for constructing large-scale KGs from heterogeneous public data sources, with cross-source deduplication, batch loading (Python Cypher and Rust native loaders), and portable snapshot export. Second, we demonstrate cross-KG federation: loading all three snapshots into a single graph tenant enables property-based joins across datasets. Third, we introduce schema-driven MCP server generation for LLM agent access, evaluated on a new BiomedQA benchmark (40 pharmacology questions): d","Open Biomedical Knowledge Graphs at Scale: Construction, Federation, and AI Agent Access with Samyama Graph Database",oai:arXiv.org:2603.15080v2,[]
preprints,arxiv-qbio,False,https://arxiv.org/abs/2603.15175,2026-03-18T04:00:00Z,-0.6,q-bio updates on arXiv.org,"arXiv:2603.15175v2 Announce Type: replace-cross Abstract: This lecture note provides a self-contained introduction to Bayesian inference and Markov Chain Monte Carlo (MCMC) methods for parameter estimation in epidemic models. Using the classical Susceptible-Infectious-Recovered (SIR) compartmental model as a running example, we derive the likelihood function from first principles, specify priors on the transmission and recovery parameters, and implement the Metropolis-Hastings algorithm to sample from the posterior distribution. The note is aimed at graduate students and researchers in mathematical epidemiology with limited prior exposure to Bayesian statistics.",Bayesian Inference in Epidemic Modelling: A Beginner's Guide,oai:arXiv.org:2603.15175v2,[]
